C [%],Si [%],S [%],P [%],Mg [%],Mn [%],Ni [%],Cu [%],Mo [%],Cr [%],Al [%],Sn [%],B [%],V [%],Graphite emission [mm-2],Graphite emission share [%],Nodularity [%],Perlite share [%],Ferrite share [%],Rm [MPa] (as cast),A5 [%]     (as cast),Min wall thickness [mm],Austenitization temp [C],Austenitization time [min.],Isothermal process temp [C],Isothermal process time [min.],y_RM
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,0.0,0.0,155.3,9.6,96.3,76.35299999999988,26.74799999999998,413.87299999999993,14.283999999999999,66.0,900.0,60.0,365.0,60.0,625.0
3.55,2.78,0.004,0.054,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,90.0,250.0,60.0,1390.0
3.55,2.78,0.004,0.054,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,90.0,250.0,120.0,1470.0
3.55,2.78,0.004,0.054,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,90.0,250.0,180.0,1420.0
3.55,2.78,0.004,0.054,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,90.0,300.0,60.0,1350.0
3.55,2.78,0.004,0.054,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,90.0,300.0,120.0,1415.0
3.55,2.78,0.004,0.054,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,90.0,300.0,180.0,1270.0
3.55,2.78,0.004,0.054,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,90.0,350.0,60.0,1140.0
3.55,2.78,0.004,0.054,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,90.0,350.0,120.0,1130.0
3.55,2.78,0.004,0.054,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,90.0,350.0,180.0,1205.0
3.6,2.7,0.07,0.02,0.045,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,8.459600000000005,89.50800000000001,77.98599999999988,25.0,495.3,11.820999999999993,71.1,900.0,60.0,270.0,60.0,938.8
3.6,2.7,0.07,0.02,0.045,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,8.459600000000005,89.50800000000001,77.98599999999988,25.0,495.3,11.820999999999993,71.1,900.0,60.0,370.0,60.0,698.0
3.5,2.9,0.09,0.03,0.045,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,394.05,8.709100000000008,89.458,77.93999999999988,28.35,517.6,11.820999999999993,71.1,900.0,60.0,270.0,60.0,988.8
3.5,2.9,0.09,0.03,0.045,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,394.05,8.709100000000008,89.458,77.93999999999988,28.35,517.6,11.820999999999993,71.1,900.0,60.0,370.0,60.0,816.7
3.7,2.6,0.08,0.02,0.045,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247.02,12.124,91.225,81.62199999999991,15.325,581.7,8.107399999999998,13.455,900.0,60.0,270.0,60.0,1096.1
3.7,2.6,0.08,0.02,0.045,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247.02,12.124,91.225,81.62199999999991,15.325,581.7,8.107399999999998,13.455,900.0,60.0,370.0,60.0,828.3
3.9,2.7,0.09,0.02,0.045,0.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,110.0,8.770199999999994,92.85600000000002,78.65099999999991,20.0,705.7,4.0,65.75,900.0,60.0,270.0,60.0,1222.4
3.9,2.7,0.09,0.02,0.045,0.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,110.0,8.770199999999994,92.85600000000002,78.65099999999991,20.0,705.7,4.0,65.75,900.0,60.0,370.0,60.0,911.6
3.6,2.7,0.08,0.02,0.045,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,8.459600000000005,89.50800000000001,77.98599999999988,25.0,495.3,11.820999999999993,71.1,900.0,60.0,270.0,60.0,938.8
3.6,2.7,0.08,0.02,0.045,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,8.459600000000005,89.50800000000001,77.98599999999988,25.0,495.3,11.820999999999993,71.1,900.0,60.0,370.0,60.0,698.0
3.7,2.8,0.09,0.02,0.045,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.05,12.344000000000001,91.262,81.20299999999993,15.345999999999998,552.4,8.3254,24.42,900.0,60.0,270.0,60.0,970.5
3.7,2.8,0.09,0.02,0.045,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.05,12.344000000000001,91.262,81.20299999999993,15.345999999999998,552.4,8.3254,24.42,900.0,60.0,370.0,60.0,721.18
3.7,2.7,0.08,0.02,0.045,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.03,12.184000000000001,91.262,81.66799999999992,15.325,575.3,8.0954,13.455,900.0,60.0,270.0,60.0,979.7
3.7,2.7,0.08,0.02,0.045,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.03,12.184000000000001,91.262,81.66799999999992,15.325,575.3,8.0954,13.455,900.0,60.0,370.0,60.0,732.8
3.8,2.7,0.08,0.02,0.045,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.54642672808825,9.055799999999994,92.14299999999999,79.7549999999999,19.86,628.2,4.0,64.2,900.0,60.0,270.0,60.0,1082.5
3.8,2.7,0.08,0.02,0.045,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.54642672808825,9.055799999999994,92.14299999999999,79.7549999999999,19.86,628.2,4.0,64.2,900.0,60.0,370.0,60.0,917.7
3.8,2.9,0.07,0.03,0.045,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,8.459600000000005,89.50800000000001,77.98599999999988,25.0,495.3,11.820999999999993,71.1,900.0,60.0,270.0,60.0,938.8
3.8,2.9,0.07,0.03,0.045,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,8.459600000000005,89.50800000000001,77.98599999999988,25.0,495.3,11.820999999999993,71.1,900.0,60.0,370.0,60.0,698.0
3.7,2.7,0.09,0.02,0.045,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.385,78.53999999999989,19.95,544.0,6.2193,75.0,900.0,60.0,270.0,60.0,1034.3
3.7,2.7,0.09,0.02,0.045,0.1,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.385,78.53999999999989,19.95,544.0,6.2193,75.0,900.0,60.0,370.0,60.0,715.7
3.6,2.8,0.08,0.02,0.045,0.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,288.05,12.344000000000001,91.262,81.20299999999993,15.245999999999999,552.7,8.3254,24.42,900.0,60.0,270.0,60.0,1055.3
3.6,2.8,0.08,0.02,0.045,0.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,288.05,12.344000000000001,91.262,81.20299999999993,15.245999999999999,552.7,8.3254,24.42,900.0,60.0,370.0,60.0,738.7
3.8,2.9,0.08,0.02,0.045,0.2,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,257.18,11.984000000000002,91.09700000000001,81.62199999999991,15.325,576.8,8.107399999999998,13.455,900.0,60.0,270.0,60.0,1164.1
3.8,2.9,0.08,0.02,0.045,0.2,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,257.18,11.984000000000002,91.09700000000001,81.62199999999991,15.325,576.8,8.107399999999998,13.455,900.0,60.0,370.0,60.0,787.3
3.71,2.45,0.008,0.016,0.064,0.111,0.029,0.016,0.002,0.027,0.019,0.001,0.0,0.008,377.0,12.28,81.0,95.416,10.34,537.21,7.753799999999995,13.455,900.0,60.0,270.0,60.0,1359.19
3.71,2.45,0.008,0.016,0.064,0.111,0.029,0.016,0.002,0.027,0.019,0.001,0.0,0.008,377.0,12.28,81.0,95.416,10.34,537.21,7.753799999999995,13.455,900.0,60.0,370.0,60.0,901.82
3.45,2.75,0.006,0.022,0.071,0.105,0.028,0.015,0.001,0.028,0.018,0.001,0.0,0.008,444.0,12.28,83.0,94.146,10.34,562.7,7.753799999999995,13.21,900.0,60.0,270.0,60.0,1454.69
3.45,2.75,0.006,0.022,0.071,0.105,0.028,0.015,0.001,0.028,0.018,0.001,0.0,0.008,444.0,12.28,83.0,94.146,10.34,562.7,7.753799999999995,13.21,900.0,60.0,370.0,60.0,974.68
3.4,2.63,0.008,0.021,0.058,0.107,0.029,0.016,0.001,0.026,0.017,0.001,0.0,0.007,448.0,11.155,81.0,94.82600000000001,10.15,594.85,4.066299999999999,13.78,900.0,60.0,270.0,60.0,1542.13
3.4,2.63,0.008,0.021,0.058,0.107,0.029,0.016,0.001,0.026,0.017,0.001,0.0,0.007,448.0,11.155,81.0,94.82600000000001,10.15,594.85,4.066299999999999,13.78,900.0,60.0,370.0,60.0,978.23
3.41,2.68,0.008,0.022,0.06,0.106,0.029,0.015,0.001,0.028,0.016,0.001,0.0,0.008,467.0,11.155,82.0,94.816,10.16,597.31,4.066499999999999,13.76,900.0,60.0,270.0,60.0,1547.14
3.41,2.68,0.008,0.022,0.06,0.106,0.029,0.015,0.001,0.028,0.016,0.001,0.0,0.008,467.0,11.155,82.0,94.816,10.16,597.31,4.066499999999999,13.76,900.0,60.0,370.0,60.0,992.8
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,900.0,60.0,270.0,30.0,968.9
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,900.0,60.0,270.0,60.0,1360.9
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,900.0,60.0,270.0,90.0,1312.3
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,900.0,60.0,370.0,30.0,811.8
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,900.0,60.0,370.0,60.0,925.2
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,900.0,60.0,370.0,90.0,817.5
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,850.0,60.0,270.0,60.0,1142.47
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,900.0,60.0,270.0,60.0,1313.32
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,925.0,60.0,270.0,60.0,1205.95
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,850.0,60.0,370.0,60.0,991.19
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,900.0,60.0,370.0,60.0,1117.84
3.5,2.5,0.05,0.005,0.05,0.25,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.03,8.770199999999994,92.85600000000002,78.65099999999991,20.0,696.4,4.0,65.75,925.0,60.0,370.0,60.0,1010.46
3.48,2.7,0.001,0.033,0.0,0.07,0.06,0.02,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.1030000000001,8.0,16.05,900.0,120.0,250.0,120.0,1242.0
3.48,2.7,0.001,0.033,0.0,0.07,0.06,0.02,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.1030000000001,8.0,16.05,900.0,120.0,300.0,120.0,1165.0
3.48,2.7,0.001,0.033,0.0,0.07,0.06,0.02,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.1030000000001,8.0,16.05,900.0,120.0,350.0,120.0,939.0
3.48,2.7,0.001,0.033,0.0,0.07,0.06,0.02,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.1030000000001,8.0,16.05,900.0,120.0,400.0,120.0,806.0
3.48,2.7,0.001,0.033,0.0,0.07,0.06,0.02,0.0,0.03,0.0,0.0,0.0,0.0,279.1,11.938999999999998,91.177,81.13599999999991,16.385999999999992,565.1030000000001,8.0,16.05,900.0,120.0,450.0,120.0,717.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,400.0,15.0,880.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,400.0,30.0,725.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,400.0,60.0,690.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,900.0,60.0,400.0,90.0,650.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,1050.0,60.0,280.0,15.0,1025.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,1050.0,60.0,280.0,30.0,780.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,1050.0,60.0,280.0,60.0,725.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,1050.0,60.0,280.0,90.0,700.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,1050.0,60.0,400.0,15.0,800.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,1050.0,60.0,400.0,30.0,650.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,1050.0,60.0,400.0,60.0,525.0
3.75,2.29,0.014,0.34,0.04,0.374,1.41,0.0,0.32,0.0,0.0,0.0,0.0,0.0,290.0,8.494300000000003,90.12800000000001,78.53999999999989,19.95,533.2990000000001,7.423000000000001,75.0,1050.0,60.0,400.0,90.0,550.0
3.52,2.39,0.012,0.012,0.0,0.51,0.0,0.89,0.042,0.038,0.0,0.0,0.0,0.0,390.6,9.196299999999997,89.10900000000001,78.08599999999987,25.006,494.1800000000003,13.703999999999994,68.65,875.0,90.0,300.0,120.0,1208.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.1196299999999999,0.31824000000000024,0.003565000000000002,0.034800000000000025,0.009200000000000007,300.0,12.27,80.99700000000001,95.196,10.89,560.3358999999994,7.5689999999999955,2.0,900.0,30.0,350.0,10.0,1000.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12379999999999995,0.31738000000000016,0.007762000000000011,0.034800000000000025,0.0031200000000000017,180.0,10.4903,93.0,81.12500000000001,18.391000000000005,750.79,3.0088999999999975,4.0,900.0,30.0,350.0,10.0,970.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12029999999999996,0.3171800000000003,0.005468000000000009,0.047400000000000005,0.0031500000000000018,165.0,11.969299999999999,99.735,82.15900000000002,17.063999999999993,586.0830999999998,7.180300000000008,6.0,900.0,30.0,350.0,10.0,960.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12224999999999994,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,115.0,10.695,80.302,94.376,10.66,730.98,4.377799999999997,8.0,900.0,30.0,350.0,10.0,950.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.1196299999999999,0.31824000000000024,0.003565000000000002,0.034800000000000025,0.009200000000000007,300.0,12.27,80.99700000000001,95.196,10.89,560.3358999999994,7.5689999999999955,2.0,900.0,30.0,400.0,30.0,830.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12379999999999995,0.31738000000000016,0.007762000000000011,0.034800000000000025,0.0031200000000000017,180.0,10.4903,93.0,81.12500000000001,18.391000000000005,750.79,3.0088999999999975,4.0,900.0,30.0,400.0,30.0,810.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12029999999999996,0.3171800000000003,0.005468000000000009,0.047400000000000005,0.0031500000000000018,165.0,11.969299999999999,99.735,82.15900000000002,17.063999999999993,586.0830999999998,7.180300000000008,6.0,900.0,30.0,400.0,30.0,805.0
3.69,2.6,0.005,0.016,0.064,0.36,0.52,0.29,0.15,0.12224999999999994,0.31867,0.00832200000000001,0.034800000000000025,0.010250000000000007,115.0,10.695,80.302,94.376,10.66,730.98,4.377799999999997,8.0,900.0,30.0,400.0,30.0,800.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,60.0,1427.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,120.0,1428.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,180.0,1445.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,240.0,1481.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,300.0,360.0,1412.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,60.0,1158.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,120.0,1112.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,180.0,1109.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,240.0,1205.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,350.0,360.0,1160.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,60.0,977.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,120.0,984.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,180.0,987.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,240.0,1007.0
3.64,2.49,0.014,0.014,0.045,0.3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.0,91.111,90.0,10.0,592.6367595238092,8.9738,25.04,900.0,120.0,400.0,360.0,1019.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,1080.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,1080.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,1080.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,1080.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,1080.0
3.39,2.62,0.01,0.042,0.046,0.29,0.72,0.51,0.15,0.03931999999999995,0.016279999999999985,0.005552000000000004,0.0,0.0028100000000000013,328.73400646299996,10.5,90.0,81.6,18.4,656.0,3.2,17.0,930.0,60.0,380.0,120.0,1080.0
3.4,2.66,0.01,0.021,0.045,0.2,1.03,1.33,0.22,0.0,0.0,0.0,0.0,0.0,50.0,7.691000000000014,90.0,75.39999999999988,25.123999999999974,371.97,22.0,71.35,920.0,120.0,240.0,120.0,825.0
3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.321,0.001,0.026,0.0,0.0,0.0,0.0,89.17000000000009,8.490999999999993,94.85599999999998,75.50799999999987,26.719999999999974,370.0,22.0,67.45,900.0,60.0,270.0,90.0,1570.0
